Company,Day,Current Price,Forward Return,Rate,Action,Action,True Action,Reward,Total Reward,Counter UP,Counter DOWN,ALL,UP,DOWN,UP R,DOWN R,CORRECT,WRONG,CORRECT R,WRONG R,TP,TN,FP,FN,ACC,SEN,SPE,BAC,CM
V,30,207.44000244140625,210.72999572753903,1.485997516106908,0,UP,UP,1.485997516106908,1.485997516106908,1,0,1,1,0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1.0,1.0,0.0,0.5,"[[0, 0], [0, 1]]"
V,31,207.3999938964844,211.01199645996093,1.64156348590798,0,UP,UP,1.64156348590798,3.127561002014888,2,0,2,2,0,1.0,0.0,2,0,1.0,0.0,2,0,0,0,1.0,1.0,0.0,0.5,"[[0, 0], [0, 2]]"
V,32,210.2899932861328,208.71199645996091,-0.8503908300690062,0,UP,DW,-0.8503908300690062,2.2771701719458814,3,0,3,3,0,1.0,0.0,2,1,0.6666666666666666,0.3333333333333333,2,0,1,0,0.6666666666666666,1.0,0.0,0.5,"[[0, 1], [0, 2]]"
V,33,211.1999969482422,204.15199584960936,-3.43712178052732,0,UP,DW,-3.43712178052732,-1.1599516085814385,4,0,4,4,0,1.0,0.0,2,2,0.5,0.5,2,0,2,0,0.5,1.0,0.0,0.5,"[[0, 2], [0, 2]]"
V,34,213.30999755859372,198.93199768066407,-6.840424753875033,0,UP,DW,-6.840424753875033,-8.000376362456471,5,0,5,5,0,1.0,0.0,2,3,0.4,0.6,2,0,3,0,0.4,1.0,0.0,0.5,"[[0, 3], [0, 2]]"
V,35,211.4499969482422,192.6439971923828,-8.993828341110179,0,UP,DW,-8.993828341110179,-16.994204703566652,6,0,6,6,0,1.0,0.0,2,4,0.3333333333333333,0.6666666666666666,2,0,4,0,0.3333333333333333,1.0,0.0,0.5,"[[0, 4], [0, 2]]"
V,36,208.80999755859372,187.23399658203124,-10.432839054082224,0,UP,DW,-10.432839054082224,-27.427043757648875,7,0,7,7,0,1.0,0.0,2,5,0.2857142857142857,0.7142857142857143,2,0,5,0,0.2857142857142857,1.0,0.0,0.5,"[[0, 5], [0, 2]]"
V,37,198.7899932861328,185.94199829101564,-6.563099466291609,0,UP,DW,-6.563099466291609,-33.990143223940485,8,0,8,8,0,1.0,0.0,2,6,0.25,0.75,2,0,6,0,0.25,1.0,0.0,0.5,"[[0, 6], [0, 2]]"
V,38,188.3999938964844,185.40799865722656,-1.6881079279130753,1,DW,DW,1.6881079279130753,-32.30203529602741,0,1,9,8,1,0.8888888888888888,0.1111111111111111,3,6,0.3333333333333333,0.6666666666666666,2,1,6,0,0.3333333333333333,1.0,0.14285714285714285,0.5714285714285714,"[[1, 6], [0, 2]]"
V,39,187.2100067138672,186.8239959716797,-0.30619129765722153,0,UP,DW,-0.30619129765722153,-32.608226593684634,1,0,10,9,1,0.9,0.1,3,7,0.3,0.7,2,1,7,0,0.3,1.0,0.125,0.5625,"[[1, 7], [0, 2]]"
V,40,180.00999450683594,188.21399841308596,4.457526891062955,0,UP,UP,4.457526891062955,-28.15069970262168,2,0,11,10,1,0.9090909090909091,0.09090909090909091,4,7,0.36363636363636365,0.6363636363636364,3,1,7,0,0.36363636363636365,1.0,0.125,0.5625,"[[1, 7], [0, 3]]"
V,41,181.75999450683597,188.73399963378907,3.7369307535882657,0,UP,UP,3.7369307535882657,-24.413768949033415,3,0,12,11,1,0.9166666666666666,0.08333333333333333,5,7,0.4166666666666667,0.5833333333333334,4,1,7,0,0.4166666666666667,1.0,0.125,0.5625,"[[1, 7], [0, 4]]"
V,42,192.3300018310547,184.49400024414064,-4.174248173614276,1,DW,DW,4.174248173614276,-20.239520775419138,0,1,13,11,2,0.8461538461538461,0.15384615384615385,6,7,0.46153846153846156,0.5384615384615384,4,2,7,0,0.46153846153846156,1.0,0.2222222222222222,0.6111111111111112,"[[2, 7], [0, 4]]"
V,43,185.72999572753903,183.86800231933597,-1.1025270290398401,1,DW,DW,1.1025270290398401,-19.136993746379297,0,2,14,11,3,0.7857142857142857,0.21428571428571427,7,7,0.5,0.5,4,3,7,0,0.5,1.0,0.3,0.65,"[[3, 7], [0, 4]]"
